"","date","aptName","dong","household","floorAreaRate","numParkinglot","exclusiveArea","floor","price"
"3136",2020-11-23,"신동아","수서동",1162,203,325,49.96,5,11.2
"3137",2020-11-23,"대림아크로빌","도곡동",490,936,1662,172.464,26,27
"3138",2020-11-24,"경남","역삼동",164,384,228,84.688,17,14.75
"3139",2020-11-24,"우성3차","개포동",405,179,450,104.43,14,21.8
"3140",2020-11-24,"삼성우정에쉐르II","삼성동",60,548,56,55.12,6,7.2
"3141",2020-11-24,"현대1,2차","압구정동",960,224,720,198.41,14,52
"3142",2020-11-24,"현대3차","압구정동",432,0,864,82.5,2,23.8
"3143",2020-11-24,"LH강남아이파크","자곡동",716,150,880,84.96,4,9.585
"3144",2020-11-24,"LH강남아이파크","자곡동",716,150,880,74.97,11,8.815
"3145",2020-11-24,"LH강남아이파크","자곡동",716,150,880,59.96,3,7.27
"3146",2020-11-24,"LH강남아이파크","자곡동",716,150,880,74.97,7,8.635
"3147",2020-11-24,"LH강남아이파크","자곡동",716,150,880,84.92,4,9.565
"3148",2020-11-24,"수서1-2단지","일원동",720,177,529,59.94,2,12.58
"3149",2020-11-24,"수서1-2단지","일원동",720,177,529,59.96,9,13.5
"3150",2020-11-24,"수서1-2단지","일원동",720,177,529,39.98,1,8.8
"3151",2020-11-24,"동익","수서동",330,199,314,84.46,8,15.7
"3152",2020-11-24,"강남더샵포레스트","수서동",400,199,840,146.7139,5,27.75
"3153",2020-11-24,"도곡렉슬","도곡동",3002,274,4443,84.9231,15,28.45
"3154",2020-11-24,"도곡쌍용예가","도곡동",384,298,418,207.52,2,24
"3155",2020-11-25,"역삼e-편한세상","역삼동",840,282,852,84.991,9,24.69
"3156",2020-11-25,"래미안그레이튼3차","역삼동",476,271,582,59.97,11,19.95
"3157",2020-11-25,"개포주공6단지","개포동",1060,0,300,53.06,3,18
"3158",2020-11-25,"개포주공7단지","개포동",900,0,400,53.06,3,18
"3159",2020-11-25,"현대1차","개포동",416,179,453,95.4,4,20
"3160",2020-11-25,"개포주공6단지","개포동",1060,0,300,53.06,10,17.8
"3161",2020-11-25,"개포주공7단지","개포동",900,0,400,53.06,10,17.8
"3162",2020-11-25,"대치대우아이빌명문가","대치동",210,637,210,34.2,11,3.3
"3163",2020-11-25,"LH강남아이파크","자곡동",716,150,880,74.97,11,8.825
"3164",2020-11-25,"LH강남아이파크","자곡동",716,150,880,74.97,1,8.205
"3165",2020-11-25,"LH강남아이파크","자곡동",716,150,880,59.96,4,7.325
"3166",2020-11-25,"상록수","일원동",740,109,962,74.54,1,17.4
"3167",2020-11-25,"개포한신","일원동",364,179,292,107.6,4,20.2
"3168",2020-11-25,"삼성","수서동",680,211,1020,84.97,2,17.1
"3169",2020-11-25,"개포한신","도곡동",620,145,930,52.73,1,17.9
"3170",2020-11-25,"타워팰리스1차","도곡동",1297,919,3695,78.99,55,19.5
"3171",2020-11-25,"타워팰리스1차","도곡동",1297,919,3695,222.48,55,55.5
"3172",2020-11-25,"타워팰리스1차","도곡동",1297,919,3695,174.67,31,33.5
"3173",2020-11-25,"개포한신","도곡동",620,145,930,83.86,8,21.8
"3174",2020-11-25,"개포한신","도곡동",620,145,930,59.48,4,19.4
"3175",2020-11-25,"개포한신","도곡동",620,145,930,59.48,2,19.3
"3176",2020-11-25,"개포한신","도곡동",620,145,930,59.48,1,18.5
"3177",2020-11-25,"개포한신","도곡동",620,145,930,52.73,5,17.8
"3178",2020-11-26,"대우디오빌플러스","역삼동",168,861,289,43.99,13,4.3
"3179",2020-11-26,"역삼e-편한세상","역삼동",840,282,852,84.991,1,22.35
"3180",2020-11-26,"역삼e-편한세상","역삼동",840,282,852,84.991,5,25
"3181",2020-11-26,"개포주공6단지","개포동",1060,0,300,53.06,1,16.5
"3182",2020-11-26,"개포주공7단지","개포동",900,0,400,53.06,1,16.5
"3183",2020-11-26,"청담현대3차","청담동",317,324,421,109.53,1,21.5
"3184",2020-11-26,"효성청담101","청담동",35,0,176,226.74,5,62
"3185",2020-11-26,"한솔","삼성동",263,0,263,58.57,11,15.3
"3186",2020-11-26,"은마","대치동",4424,204,3021,84.43,4,22
"3187",2020-11-26,"미성2차","압구정동",911,0,1093,140.9,13,33
"3188",2020-11-26,"미성1차","압구정동",322,93,386,106.48,1,25.8
"3189",2020-11-26,"까치마을","수서동",1404,208,1410,49.5,12,13.35
"3190",2020-11-26,"개포한신","도곡동",620,145,930,83.86,4,22
"3191",2020-11-26,"아카데미스위트","도곡동",414,996,808,122.07,22,18
"3192",2020-11-26,"개포한신","도곡동",620,145,930,52.73,7,16.97
"3193",2020-11-26,"개포한신","도곡동",620,145,930,52.73,7,17.9
"3194",2020-11-26,"개포한신","도곡동",620,145,930,52.73,3,17.35
"3195",2020-11-26,"개포한신","도곡동",620,145,930,52.72,7,17.5
"3196",2020-11-27,"역삼푸르지오","역삼동",738,283,753,84.9097,7,24
"3197",2020-11-27,"삼성힐스테이트1단지","삼성동",1144,276,1529,84.349,2,21
"3198",2020-11-27,"은마","대치동",4424,204,3021,76.79,6,19.6
"3199",2020-11-27,"알파임하우스","신사동",19,379,63,242.16,6,36
"3200",2020-11-27,"아크로힐스논현","논현동",368,299,645,113.087,25,26.7
"3201",2020-11-27,"신현대(현대9,11,12차)","압구정동",1924,0,2800,108.88,9,28.5
"3202",2020-11-27,"LH강남아이파크","자곡동",716,150,880,59.96,3,7.31
"3203",2020-11-27,"LH강남아이파크","자곡동",716,150,880,74.97,3,13
"3204",2020-11-27,"경남","도곡동",348,356,389,84.94,16,17.75
"3205",2020-11-27,"개포한신","도곡동",620,145,930,52.73,3,17.5
"3206",2020-11-27,"개포한신","도곡동",620,145,930,52.72,9,18
"3207",2020-11-27,"개포한신","도곡동",620,145,930,83.86,1,22.5
"3208",2020-11-28,"한화진넥스빌","역삼동",294,1045,213,43.58,7,4
"3209",2020-11-28,"개나리푸르지오","역삼동",332,275,552,59.6851,9,20.5
"3210",2020-11-28,"역삼e-편한세상","역삼동",840,282,852,59.947,12,20
"3211",2020-11-28,"역삼e-편한세상","역삼동",840,282,852,84.991,4,24.5
"3212",2020-11-28,"청담신원아침도시마인(도시형)","청담동",89,399,42,35.775,5,4.8
"3213",2020-11-28,"선릉LG에클라트(B동)","삼성동",293,700,161,36.35,14,3.42
"3214",2020-11-28,"삼성힐스테이트1단지","삼성동",1144,276,1529,31.402,10,11.88
"3215",2020-11-28,"테헤란로대우아이빌","대치동",371,1096,180,59.83,18,7.85
"3216",2020-11-28,"테헤란로대우아이빌","대치동",371,1096,180,30.46,22,3.7
"3217",2020-11-28,"미성2차","압구정동",911,0,1093,74.4,6,22.5
"3218",2020-11-28,"현대13차","압구정동",234,150,201,108.47,1,26.7
"3219",2020-11-28,"현대6,7차","압구정동",1288,210,1120,144.2,10,39.9
"3220",2020-11-28,"현대65동(대림아크로빌)","압구정동",56,240,89,144.2,10,39.9
"3221",2020-11-28,"영동한양1차","압구정동",936,211,561,63.87,9,21
"3222",2020-11-28,"강남LH1단지(e편한세상)","세곡동",809,173,998,84.84,6,15.5
"3223",2020-11-28,"LH강남아이파크","자곡동",716,150,880,74.89,4,14.1
"3224",2020-11-28,"래미안개포루체하임","일원동",850,249,1301,84.97,9,25.2
"3225",2020-11-28,"까치마을","수서동",1404,208,1410,34.44,8,8.98
"3226",2020-11-28,"경남","도곡동",348,356,389,84.94,14,18.8
"3227",2020-11-28,"로덴하우스웨스트빌리지","도곡동",19,248,74,244.66,10,42
"3228",2020-11-28,"도곡렉슬","도곡동",3002,274,4443,114.9931,8,33.7
"3229",2020-11-28,"현대그린","도곡동",171,304,156,84.93,2,16.3
"3230",2020-11-28,"현대(도곡현대)","도곡동",211,228,317,84.96,5,16.6
"3231",2020-11-28,"개포한신","도곡동",620,145,930,59.48,8,19.9
"3232",2020-11-28,"개포한신","도곡동",620,145,930,52.73,2,17.55
"3233",2020-11-28,"개포한신","도곡동",620,145,930,52.72,4,17.7
"3234",2020-11-28,"개포우성4차","도곡동",459,149,0,152.74,1,29.8
"3235",2020-11-29,"역삼한스빌","역삼동",216,376,154,39.89,10,3.91
"3236",2020-11-29,"삼성","수서동",680,211,1020,84.97,6,17.95
"3237",2020-11-30,"베스젠빌","역삼동",19,270,31,127.44,6,14.9
"3238",2020-11-30,"역삼브라운스톤","역삼동",48,283,48,59.96,3,9.4
"3239",2020-11-30,"현대1차","개포동",416,179,453,177.19,6,29
"3240",2020-11-30,"현대2차","개포동",558,156,800,165.08,3,30.5
"3241",2020-11-30,"청담아르지움(도시형)","청담동",29,249,20,22.57,2,3.52
"3242",2020-11-30,"대치풍림아이원4차","대치동",33,298,58,111.54,9,21
"3243",2020-11-30,"한양5차","압구정동",343,192,172,115.24,6,28.9
"3244",2020-11-30,"강남신동아파밀리에1단지","세곡동",395,198,422,59.97,4,11.75
"3245",2020-11-30,"LH강남아이파크","자곡동",716,150,880,74.97,12,8.8
"3246",2020-11-30,"LH강남아이파크","자곡동",716,150,880,74.97,9,8.65
"3247",2020-11-30,"LH강남아이파크","자곡동",716,150,880,74.97,1,8.215
"3248",2020-11-30,"LH강남아이파크","자곡동",716,150,880,59.96,4,7.275
"3249",2020-11-30,"LH강남아이파크","자곡동",716,150,880,74.97,2,8.255
"3250",2020-11-30,"상록수","일원동",740,109,962,74.54,1,17.4
"3251",2020-11-30,"신동아","수서동",1162,203,325,39.51,10,11
"3252",2020-11-30,"도곡삼성래미안","도곡동",732,291,1122,122.81,4,27
"3253",2020-12-01,"역삼우정에쉐르3","역삼동",45,548,49,63.67,4,7.8
"3254",2020-12-01,"래미안그레이튼3차","역삼동",476,271,582,59.97,8,19.8
"3255",2020-12-01,"대청","개포동",822,0,700,39.53,15,11.8
"3256",2020-12-01,"대치2단지","개포동",1758,174,1758,39.53,15,11.8
"3257",2020-12-01,"대청","개포동",822,0,700,49.86,4,14
"3258",2020-12-01,"대치2단지","개포동",1758,174,1758,49.86,4,14
"3259",2020-12-01,"월성빌라트","삼성동",19,267,14,82.02,2,14
"3260",2020-12-01,"은마","대치동",4424,204,3021,76.79,9,19.5
"3261",2020-12-01,"압구정하이츠파크","신사동",86,297,269,184.02,20,37
"3262",2020-12-01,"영동한양1차","압구정동",936,211,561,63.87,4,21
"3263",2020-12-01,"현대13차","압구정동",234,150,201,108.47,8,29.8
"3264",2020-12-01,"신현대(현대9,11,12차)","압구정동",1924,0,2800,108.88,3,27.8
"3265",2020-12-01,"현대6,7차","압구정동",1288,210,1120,196.7,12,52
"3266",2020-12-01,"현대65동(대림아크로빌)","압구정동",56,240,89,196.7,12,52
"3267",2020-12-01,"현대3차","압구정동",432,0,864,82.5,2,23.5
"3268",2020-12-01,"현대1,2차","압구정동",960,224,720,160.28,5,43
"3269",2020-12-01,"한양2차","압구정동",296,143,147,175.92,8,44.25
"3270",2020-12-01,"LH강남아이파크","자곡동",716,150,880,74.97,7,8.55
"3271",2020-12-01,"LH강남아이파크","자곡동",716,150,880,74.97,7,8.555
"3272",2020-12-01,"LH강남아이파크","자곡동",716,150,880,74.97,11,8.68
"3273",2020-12-01,"상록수","일원동",740,109,962,74.54,2,18.6
"3274",2020-12-01,"샘터마을","일원동",628,249,950,101.97,6,21.45
"3275",2020-12-01,"까치마을","수서동",1404,208,1410,34.44,6,9.2
"3276",2020-12-01,"동익","수서동",330,199,314,84.46,8,16.25
"3277",2020-12-01,"까치마을","수서동",1404,208,1410,39.6,11,10
"3278",2020-12-01,"까치마을","수서동",1404,208,1410,34.44,10,7.95
"3279",2020-12-01,"경남","도곡동",348,356,389,84.94,18,18.6
"3280",2020-12-01,"도곡렉슬","도곡동",3002,274,4443,59.9772,21,17.5
"3281",2020-12-02,"역삼e-편한세상","역삼동",840,282,852,84.991,11,25
"3282",2020-12-02,"역삼IPARK","역삼동",541,273,914,28.246,14,8.1
"3283",2020-12-02,"대청","개포동",822,0,700,49.86,7,13.8
"3284",2020-12-02,"대치2단지","개포동",1758,174,1758,49.86,7,13.8
"3285",2020-12-02,"개포주공5단지","개포동",940,151,912,61.19,9,21
"3286",2020-12-02,"개포현대5차","개포동",18,167,23,133.68,4,17.95
"3287",2020-12-02,"상지리츠빌카일룸3차","청담동",19,320,66,196.42,9,40
"3288",2020-12-02,"동부센트레빌","대치동",805,297,1824,145.83,22,39.3
"3289",2020-12-02,"압구정KCC","신사동",27,249,47,107.75,12,21.3
"3290",2020-12-02,"마일스디오빌","논현동",260,599,200,36.29,8,3.6
"3291",2020-12-02,"두영","논현동",17,252,20,84.84,4,9.4
"3292",2020-12-02,"미성2차","압구정동",911,0,1093,74.4,16,22.5
"3293",2020-12-02,"신현대(현대9,11,12차)","압구정동",1924,0,2800,109.24,1,25.5
"3294",2020-12-02,"현대8차","압구정동",515,173,0,107.64,11,27.5
"3295",2020-12-02,"현대8차","압구정동",515,173,0,111.5,9,25.5
"3296",2020-12-02,"영동한양1차","압구정동",936,211,561,63.87,2,20.4
"3297",2020-12-02,"LH강남아이파크","자곡동",716,150,880,59.96,9,13.65
"3298",2020-12-02,"LH강남아이파크","자곡동",716,150,880,74.97,5,8.48
"3299",2020-12-02,"경남","도곡동",348,356,389,59.76,1,15.25
"3300",2020-12-02,"개포한신","도곡동",620,145,930,52.73,4,17.6
"3301",2020-12-02,"개포우성5차","도곡동",180,179,144,78.99,1,18.25
"3302",2020-12-03,"네스빌","역삼동",9,187,20,244.52,2,18.2
"3303",2020-12-03,"개나리래미안","역삼동",438,273,788,84.93,17,25.2
"3304",2020-12-03,"역삼월드메르디앙","역삼동",93,232,119,83.27,5,14.875
"3305",2020-12-03,"대청","개포동",822,0,700,33.18,7,10.13
"3306",2020-12-03,"대치2단지","개포동",1758,174,1758,33.18,7,10.13
"3307",2020-12-03,"개포주공6단지","개포동",1060,0,300,83.7,4,24.9
"3308",2020-12-03,"개포주공7단지","개포동",900,0,400,83.7,4,24.9
"3309",2020-12-03,"대청","개포동",822,0,700,33.18,6,10
"3310",2020-12-03,"대치2단지","개포동",1758,174,1758,33.18,6,10
"3311",2020-12-03,"은마","대치동",4424,204,3021,76.79,5,20
"3312",2020-12-03,"한양4차","압구정동",286,187,143,101.09,3,23.9
"3313",2020-12-03,"현대6,7차","압구정동",1288,210,1120,144.2,14,39.8
"3314",2020-12-03,"현대65동(대림아크로빌)","압구정동",56,240,89,144.2,14,39.8
"3315",2020-12-03,"LH강남아이파크","자곡동",716,150,880,59.96,4,13.4
"3316",2020-12-03,"경남","도곡동",348,356,389,84.94,16,17.45
"3317",2020-12-03,"도곡렉슬","도곡동",3002,274,4443,114.9931,5,31.9
"3318",2020-12-03,"타워팰리스3차","도곡동",480,791,1785,141.648,42,29
"3319",2020-12-03,"타워팰리스1차","도곡동",1297,919,3695,137.24,50,28.1
"3320",2020-12-03,"현대비젼21","도곡동",232,990,291,34.995,26,4.2
"3321",2020-12-04,"우성6차","개포동",270,106,270,54.98,1,14.6
"3322",2020-12-04,"래미안블레스티지","개포동",1957,249,3153,99.991,19,30
"3323",2020-12-04,"현대2차","개포동",558,156,800,131.83,2,26.7
"3324",2020-12-04,"현대1차","개포동",416,179,453,128.62,3,25.7
"3325",2020-12-04,"우성8차","개포동",261,192,138,79.61,7,20
"3326",2020-12-04,"삼성월드타워","삼성동",46,333,48,83.849,14,13.708
"3327",2020-12-04,"삼성힐스테이트1단지","삼성동",1144,276,1529,84.236,1,21.5
"3328",2020-12-04,"대치우정에쉐르1","대치동",80,548,76,79.07,3,8.6
"3329",2020-12-04,"알파임하우스","신사동",19,379,63,242.16,6,33
"3330",2020-12-04,"논현동양파라곤","논현동",203,264,572,160.33,9,27.2
"3331",2020-12-04,"영동한양1차","압구정동",936,211,561,49.98,12,18.25
"3332",2020-12-04,"현대14차","압구정동",388,194,371,84.94,14,29
"3333",2020-12-04,"현대6,7차","압구정동",1288,210,1120,144.2,14,40
"3334",2020-12-04,"현대65동(대림아크로빌)","압구정동",56,240,89,144.2,14,40
"3335",2020-12-04,"강남신동아파밀리에2단지","세곡동",410,192,457,84.98,8,13.45
"3336",2020-12-04,"강남데시앙파크","세곡동",546,169,850,84.95,8,13.6
"3337",2020-12-04,"가람","일원동",496,109,496,84.95,1,19.8
"3338",2020-12-04,"한솔마을","일원동",570,108,1140,84.73,2,18.8
"3339",2020-12-04,"도곡쌍용예가","도곡동",384,298,418,107.53,2,19.65
"3340",2020-12-05,"한양럭스","역삼동",18,242,15,44,4,3.7
"3341",2020-12-05,"역삼자이","역삼동",408,299,615,84.993,17,25.4
"3342",2020-12-05,"조이너스","역삼동",28,209,31,84.28,2,9
"3343",2020-12-05,"역삼IPARK","역삼동",541,273,914,28.246,18,7.85
"3344",2020-12-05,"역삼e-편한세상","역삼동",840,282,852,59.606,19,19.5
"3345",2020-12-05,"대청","개포동",822,0,700,39.53,13,12
"3346",2020-12-05,"대치2단지","개포동",1758,174,1758,39.53,13,12
"3347",2020-12-05,"대청","개포동",822,0,700,39.53,14,12.45
"3348",2020-12-05,"대치2단지","개포동",1758,174,1758,39.53,14,12.45
"3349",2020-12-05,"청담휴먼스타빌","청담동",191,1102,142,39.95,9,7.5
"3350",2020-12-05,"은마","대치동",4424,204,3021,84.43,11,23.5
"3351",2020-12-05,"개포우성1차","대치동",690,178,828,127.61,2,34.1
"3352",2020-12-05,"한보미도맨션1,2차","대치동",2436,179,2906,84.48,14,24.9
"3353",2020-12-05,"논현신동아파밀리에","논현동",644,245,684,84.52,10,16
"3354",2020-12-05,"논현한화꿈에그린","논현동",70,250,70,67.671,7,12
"3355",2020-12-05,"논현한진로즈힐","논현동",81,222,124,84.94,5,14.4
"3356",2020-12-05,"마일스디오빌","논현동",260,599,200,36.29,11,3.6
"3357",2020-12-05,"논현한가람","논현동",32,235,43,84.95,5,13.25
"3358",2020-12-05,"현대1,2차","압구정동",960,224,720,131.48,7,35
"3359",2020-12-05,"세곡푸르지오","세곡동",912,174,1148,84.84,3,15.5
"3360",2020-12-05,"푸른마을","일원동",930,249,930,84.93,7,18.5
"3361",2020-12-05,"래미안개포루체하임","일원동",850,249,1301,84.99,15,25.95
"3362",2020-12-05,"푸른마을","일원동",930,249,930,59.76,14,14.6
"3363",2020-12-05,"푸른마을","일원동",930,249,930,84.93,11,17.9
"3364",2020-12-05,"삼익","수서동",645,224,650,60,11,13
"3365",2020-12-05,"삼익","도곡동",247,177,272,104.01,6,17.5
"3366",2020-12-05,"도곡쌍용예가","도곡동",384,298,418,107.53,4,19.5
"3367",2020-12-05,"도곡렉슬","도곡동",3002,274,4443,114.9931,6,32
"3368",2020-12-05,"도곡푸르지오1차","도곡동",17,231,40,168.33,5,17
"3369",2020-12-05,"타워팰리스1차","도곡동",1297,919,3695,120.78,34,25.35
"3370",2020-12-06,"미성2차","압구정동",911,0,1093,74.4,17,22.5
"3371",2020-12-06,"한양7차","압구정동",239,320,0,106.22,12,26.5
"3372",2020-12-06,"강남LH1단지(e편한세상)","세곡동",809,173,998,59.86,13,13.6
"3373",2020-12-06,"한솔마을","일원동",570,108,1140,84.73,5,17.6
"3374",2020-12-07,"역삼디오빌","역삼동",457,966,338,30.03,10,3.2
"3375",2020-12-07,"역삼디오빌","역삼동",457,966,338,30.03,15,3.4
"3376",2020-12-07,"대청","개포동",822,0,700,33.18,4,9.9
"3377",2020-12-07,"대치2단지","개포동",1758,174,1758,33.18,4,9.9
"3378",2020-12-07,"래미안블레스티지","개포동",1957,249,3153,59.967,10,21
"3379",2020-12-07,"대청","개포동",822,0,700,49.86,2,13.35
"3380",2020-12-07,"대치2단지","개포동",1758,174,1758,49.86,2,13.35
"3381",2020-12-07,"대청","개포동",822,0,700,33.18,1,9.2
"3382",2020-12-07,"대치2단지","개포동",1758,174,1758,33.18,1,9.2
"3383",2020-12-07,"아이파크삼성","삼성동",449,296,1253,167.72,46,42
"3384",2020-12-07,"한보미도맨션1,2차","대치동",2436,179,2906,84.96,13,24.5
"3385",2020-12-07,"알파임하우스","신사동",19,379,63,242.9,1,32
"3386",2020-12-07,"미성2차","압구정동",911,0,1093,118.63,12,29.95
"3387",2020-12-07,"신현대(현대9,11,12차)","압구정동",1924,0,2800,152.39,12,35
"3388",2020-12-07,"현대6,7차","압구정동",1288,210,1120,144.7,13,32.4
"3389",2020-12-07,"현대65동(대림아크로빌)","압구정동",56,240,89,144.7,13,32.4
"3390",2020-12-07,"현대1,2차","압구정동",960,224,720,160.29,4,42.5
